213100449,,BALMA,BALMA,,4.0,4.0,4.0
213401649,,MONTAUD,MONTAUD,,15.0,15.0,16.0
213401797,,MURVIEL LES MONTPELLIER,MURVIEL LES MONTPELLIER,,15.0,18.0,20.0
213402274,,RESTINCLIERES,RESTINCLIERES,,15.0,13.0,15.0
213002371,,SAINT BRES,SAINT BRES,,18.0,16.0,17.0
213400278,,BEAULIEU,BEAULIEU,,18.0,19.0,19.0
213402563,,SAINT GENIES DES MOURGUES,SAINT GENIES DES MOURGUES,,20.0,19.0,20.0
213402951,,SAUSSAN,SAUSSAN,,21.0,20.0,20.0
213401235,,JUVIGNAC,JUVIGNAC,,22.0,29.0,27.0
213402498,,SAINT DREZERY,SAINT DREZERY,,22.0,21.0,23.0
213402597,,SAINT GEORGES D'ORQUES,SAINT GEORGES D'ORQUES,,22.0,21.0,20.0
213402704,,SAINT JEAN DE VEDAS,SAINT JEAN DE VEDAS,,22.0,23.0,21.0
213400229,,BAILLARGUES,BAILLARGUES,,23.0,26.0,23.0
213402175,,PRADES LE LEZ,PRADES LE LEZ,,23.0,25.0,22.0
213403074,,SUSSARGUES,SUSSARGUES,,23.0,21.0,21.0
213401698,,MONTFERRIER SUR LEZ,MONTFERRIER SUR LEZ,,24.0,23.0,22.0
213401169,,GRABELS,GRABELS,,25.0,23.0,25.0
213400872,,COURNONSEC,COURNONSEC,,26.0,23.0,21.0
213400955,,FABREGUES,FABREGUES,,27.0,28.0,27.0
213401201,,JACOU,JACOU,,27.0,26.0,23.0
213400583,,CASTRIES,CASTRIES,,28.0,26.0,23.0
213401292,,LATTES,LATTES,,29.0,28.0,27.0
213401987,,PEROLS,PEROLS,,29.0,28.0,25.0
213402027,,PIGNAN,PIGNAN,,29.0,27.0,24.0
213403272,,VENDARGUES,VENDARGUES,,29.0,27.0,24.0
213400906,,LE CRES,LE CRES,,30.0,29.0,28.0
213403371,,VILLENEUVE LES MAGUELONE,VILLENEUVE LES MAGUELONE,,30.0,29.0,26.0
213400575,,CASTELNAU LE LEZ,CASTELNAU LE LEZ,,32.0,32.0,30.0
213400880,,COURNONTERRAL,COURNONTERRAL,,32.0,29.0,27.0
213401342,,LAVERUNE,LAVERUNE,,33.0,31.0,28.0
213400773,,CLAPIERS,CLAPIERS,,36.0,36.0,32.0
213401722,,MONTPELLIER,MONTPELLIER,,118.0,105.0,88.0
218902781,,NOE,NOE,,7.0,14.0,7.0
210400701,,DIGNE LES BAINS,DIGNE LES BAINS,,75.0,100.0,208.0
218400075,,AVIGNON,AVIGNON,,27.0,42.0,90.0
211300058,,AUBAGNE,,,1.0,,
211300470,,ISTRES,ISTRES,,2.0,33.0,35.0
210600045,,ANTIBES,ANTIBES JUAN LES PINS,,38.0,107.0,310.0
211300561,,MARTIGUES,MARTIGUES,,120.0,15.0,44.0
210600888,,NICE,NICE,,80.0,82.0,89.0
218500890,,LA FERRIERE,,,2.0,,
214900540,,CANDE,CANDE,,3.0,3.0,0.0
214400400,,CHEMERE,CHEMERE,,4.0,4.0,4.0
214401200,,LE PELLERIN,LE PELLERIN,,4.0,4.0,4.0
214401143,,ORVAULT,ORVAULT,,7.0,18.0,20.0
218501914,,LA ROCHE SUR YON,LA ROCHE SUR YON,,48.0,48.0,49.0
214900078,,ANGERS,ANGERS,,39.0,45.0,74.0
217201813,,LE MANS,LE MANS,,25.0,24.0,70.0
200053767,,AUVERGNE RHONE ALPES,AUVERGNE RHONE ALPES,,71.0,71.0,39.0
234500023,,CENTRE VAL DE LOIRE,CENTRE VAL DE LOIRE,,46.0,24.0,203.0
